Unnamed: 0,price
2403,669.092
2419,294.74414
2420,294.74414
2421,375.51968
2422,125.50221
2434,375.51968
2436,637.3518
2439,658.5538
2440,658.5538
2441,658.5538
2451,264.6796
2452,425.28418
2462,656.1429
2463,656.1429
2464,769.9296
2474,706.42664
2481,528.6307
2490,446.37253
2491,446.37253
2494,400.80707
2504,888.0481
2509,782.19073
2510,451.44943
2516,888.0481
2517,888.0481
2524,677.11847
2525,770.58356
2528,676.46454
2530,656.1429
2531,656.1429
2544,691.1631
2545,690.78815
2546,690.78815
2547,680.9948
2552,586.509
2553,543.8868
2561,613.92535
2567,468.02594
2568,350.8029
2573,554.5345
2581,637.3518
2586,136.21375
2587,239.61328
2594,769.9296
2611,279.46564
2616,396.538
2633,637.3518
2634,637.3518
2640,308.46222
2647,543.8868
2653,656.1429
2655,676.46454
2657,657.4427
2659,585.2092
2662,669.092
2663,661.3378
2667,805.7184
2671,264.6796
2672,749.1833
2675,528.6307
2676,637.3518
2677,543.8868
2720,505.2041
2721,749.1833
2722,655.7182
2723,655.7182
2724,655.7182
2725,680.9948
2727,554.5345
2728,554.5345
2733,400.80707
2734,676.46454
2735,543.8868
2736,657.4427
2745,762.55707
2765,509.57275
2771,677.11847
2772,805.7184
2773,805.7184
2774,805.7184
2786,610.74664
2791,579.08
2798,677.11847
2800,782.19073
2805,422.34775
2812,784.3819
2813,688.72565
2815,782.19073
2831,495.81622
2832,505.2041
2838,888.0481
2841,677.11847
2850,227.97794
2862,676.46454
2869,586.509
2879,653.8359
2881,637.3518
2883,294.74414
2889,474.90427
2892,721.9964
2893,264.6796
2896,268.5559
2897,264.6796
2914,294.74414
2918,355.2902
2919,264.6796
2921,637.3518
2922,637.3518
2923,698.2485
2929,579.08
2934,582.95636
2951,784.3819
2954,655.7182
2957,554.5345
2960,505.2041
2962,495.81622
2968,384.6912
2971,733.6318
2972,579.08
2974,769.9296
2975,610.74664
2984,770.58356
2986,690.78815
2991,706.42664
3001,657.4427
3013,762.55707
3028,762.55707
3029,490.14975
3033,596.6634
3034,667.59705
3035,582.95636
3045,586.509
3046,586.509
3047,586.509
3048,586.509
3049,586.509
3050,487.4503
3051,656.1429
3053,490.14975
3054,529.68604
3056,509.57275
3057,446.37253
3058,446.37253
3060,509.57275
3061,680.9948
3063,529.68604
3071,505.2041
3079,505.2041
3098,782.19073
3104,326.29382
3108,586.509
3115,308.46222
3120,661.3378
3121,661.3378
3122,661.3378
3136,425.28418
3138,177.59221
3141,554.5345
3142,554.5345
3143,554.5345
3163,637.3518
3164,279.46564
3165,769.9296
3179,268.5559
3180,694.37213
3181,268.5559
3183,268.5559
3198,355.2902
3201,762.55707
3208,400.80707
3209,400.80707
3212,770.58356
3213,770.58356
3218,369.4351
3224,264.6796
3239,208.00977
3243,657.4427
3255,455.00174
3256,356.56323
3260,669.092
3262,782.19073
3266,762.84283
3278,637.3518
3279,509.57275
3282,326.29382
3285,805.8178
3286,279.46564
3287,279.46564
3288,450.24875
3289,279.46564
3290,658.5538
3291,637.3518
3298,307.88312
3304,505.2041
3311,888.0481
3321,474.90427
3326,543.8868
3332,721.9964
3333,888.0481
3335,326.29382
3340,749.1833
3347,529.68604
3349,354.97366
3350,425.28418
3351,425.28418
3352,554.5345
3353,590.38525
3359,217.85153
3368,669.092
3369,474.90427
3391,446.37253
3392,655.7182
3393,655.7182
3395,588.0638
3403,762.84283
3424,690.78815
3425,690.78815
3426,690.78815
3435,264.6796
3436,264.6796
3449,264.6796
3452,279.46564
3454,749.1833
3464,136.21375
3466,422.34775
3467,335.6673
3474,217.85153
3491,455.00174
3496,782.19073
3497,782.19073
3512,699.79376
3513,422.34775
3514,455.00174
3520,346.9266
3532,369.4351
3533,217.85153
3538,637.3518
3548,375.51968
3568,762.55707
3569,637.3518
3571,653.8359
3572,653.8359
3578,617.90643
3590,450.24875
3591,326.29382
3592,279.46564
3593,279.46564
3600,637.3518
3602,326.29382
3604,308.46222
3613,509.57275
3619,655.7182
3639,264.6796
3650,354.97366
3651,354.97366
3653,509.57275
3656,425.28418
3662,517.07855
3678,680.3409
3679,351.4139
3684,762.55707
3693,529.68604
3696,762.84283
3708,656.1429
3711,805.7184
3717,878.9766
3718,279.46564
3734,655.7182
3740,268.5559
3749,769.9296
3753,451.44943
3761,400.80707
3774,619.8545
3780,400.80707
3791,384.6912
3793,528.6307
3817,878.9766
3823,637.3518
3827,451.44943
3828,451.44943
3830,762.55707
3845,375.51968
3849,543.8868
3852,579.08
3853,769.9296
3870,186.5416
3887,308.46222
3898,346.9266
3922,346.9266
3927,49.92677
3930,279.46564
3934,770.58356
3942,637.3518
3950,554.5345
3951,770.58356
3953,888.0481
3954,888.0481
3955,888.0481
3957,146.68927
3959,355.2902
3975,193.90576
3979,455.00174
3988,782.19073
3989,878.9766
3992,209.67346
3999,617.90643
4002,346.9266
4017,339.71756
4018,308.46222
4026,617.90643
4036,734.78455
4047,637.3518
4062,354.97366
4081,264.6796
4097,734.78455
4100,637.3518
4102,677.11847
4104,680.9948
4111,339.71756
4121,350.8029
4126,655.7182
4130,307.88312
4131,487.4503
4134,307.88312
4135,307.88312
4141,186.5416
4150,400.80707
4151,400.80707
4157,618.7017
4184,326.29382
4185,326.29382
4191,654.12177
4214,543.8868
4215,702.5503
4228,146.68927
4231,384.6912
4232,279.46564
4233,296.4078
4236,335.6673
4237,233.36969
4243,554.5345
4247,888.0481
4253,694.37213
4254,721.9964
4255,227.97794
4287,749.1833
4288,749.1833
4292,770.58356
4294,400.80707
4295,554.5345
4302,529.68604
4307,371.8193
4352,770.58356
4354,186.5416
4359,227.97794
4363,227.97794
4370,239.61328
4373,186.5416
4375,307.88312
4377,307.88312
4378,400.80707
4379,307.88312
4411,268.5559
4417,617.90643
4421,888.0481
4426,326.29382
4430,264.6796
4444,509.57275
4447,553.5808
4448,637.3518
4449,637.3518
4451,400.80707
4460,607.06635
4464,801.94147
4466,520.46014
4467,520.46014
4468,677.11847
4472,554.5345
4474,635.0266
4475,307.88312
4477,217.85153
4507,354.97366
4509,339.71756
4512,254.83783
4515,384.6912
4526,375.51968
4530,354.97366
4532,425.28418
4533,425.28418
4548,794.5829
4549,878.9766
4551,400.80707
4557,362.07773
4562,769.9296
4563,425.28418
4564,509.57275
4566,268.5559
4584,690.78815
4587,346.9266
4596,773.484
4597,773.484
4603,346.9266
4607,369.4351
4615,782.19073
4619,694.37213
4621,326.29382
4623,554.5345
4626,169.80255
4627,554.5345
4629,464.14966
4632,669.37775
4639,371.8193
4644,375.51968
4646,607.06635
4657,618.7017
4661,186.5416
4662,375.51968
4666,422.34775
4667,279.46564
4677,136.21375
4679,529.68604
4682,422.34775
4702,186.5416
4703,307.88312
4704,276.15268
4731,805.7184
4745,400.80707
4747,770.58356
4755,346.9266
4772,307.88312
4773,384.6912
4785,221.72784
4787,147.0777
4792,326.29382
4793,227.97794
4794,599.11127
4796,208.00977
4802,888.0481
4803,187.82489
4818,425.28418
4819,354.97366
4820,296.4078
4831,801.94147
4844,304.58588
4859,351.4139
4860,362.07773
4904,425.28418
4905,425.28418
4909,690.9168
4910,690.9168
4918,487.4503
4919,656.1429
4922,346.9266
4923,136.21375
4924,733.6318
4927,332.36014
4933,356.56323
4934,356.56323
4935,356.56323
4942,691.1631
4946,165.95683
4949,129.37851
4960,304.58588
4967,304.58588
4968,579.44214
4970,227.97794
4971,143.32974
4972,143.32974
4975,279.46564
4981,613.92535
4991,136.21375
4996,769.9296
4997,691.1631
5003,425.28418
5004,773.484
5012,186.5416
5013,307.88312
5014,307.88312
5016,400.80707
5020,233.36969
5021,400.80707
5022,346.9266
5024,400.80707
5025,400.80707
5026,698.2485
5060,326.29382
5061,346.9266
5062,400.80707
5063,400.80707
5064,400.80707
5078,354.97366
5081,733.6318
5085,637.3518
5089,125.50221
5098,425.28418
5099,217.85153
5104,425.28418
5121,304.58588
5124,354.97366
5125,351.4139
5126,657.4427
5129,400.80707
5130,369.4351
5137,186.5416
5142,422.34775
5146,-10.619296
5149,422.34775
5168,304.58588
5169,354.97366
5171,425.28418
5181,425.28418
5193,734.78455
5194,355.2902
5195,239.61328
5218,661.3378
5219,455.00174
5220,369.4351
5221,136.21375
5226,770.58356
5236,400.80707
5237,425.28418
5243,762.84283
5264,794.5829
5271,356.56323
5276,279.46564
5277,332.36014
5281,878.9766
5288,279.46564
5290,239.61328
5291,425.28418
5311,888.0481
5334,509.57275
5343,400.80707
5344,400.80707
5365,422.34775
5366,294.74414
5376,484.18085
5377,300.28412
5378,324.03192
5379,324.03192
5380,324.03192
5381,324.03192
5382,324.03192
5383,326.29382
5384,346.9266
5385,400.80707
5386,400.80707
5415,762.84283
5421,400.80707
5426,136.21375
5429,425.28418
5431,469.95505
5438,384.6912
5442,351.4139
5445,770.58356
5448,279.46564
5452,400.80707
5467,384.6912
5470,805.8178
5484,637.3518
5494,213.54974
5496,554.5345
5500,326.29382
5503,400.80707
5504,400.80707
5507,425.28418
5511,227.97794
5512,455.00174
5513,384.6912
5514,369.4351
5530,702.5503
5531,773.484
5537,279.46564
5539,308.46222
5540,356.56323
5575,384.6912
5580,495.81622
5599,400.80707
5600,794.5829
5601,332.36014
5609,332.36014
5623,354.97366
5636,446.37253
5647,125.50221
5651,690.78815
5664,587.6201
5665,658.5538
5669,455.00174
5671,422.34775
5672,351.4139
5680,446.37253
5683,354.97366
5687,702.5503
5688,588.0638
5697,455.00174
5714,655.7182
5717,655.7182
5727,520.46014
5736,264.6796
5737,459.64816
5744,450.24875
5769,425.28418
5771,425.28418
5772,425.28418
5773,425.28418
5779,749.1833
5780,400.80707
5790,888.0481
5798,618.7017
5809,384.6912
5812,554.5345
5813,384.6912
5824,425.28418
5833,350.8029
5837,400.80707
5856,597.6981
5859,773.484
5860,706.42664
5871,702.5503
5873,888.0481
5876,450.24875
5877,450.24875
5900,239.61328
5903,147.84914
5910,326.29382
5911,446.37253
5912,354.97366
5920,346.9266
5932,332.36014
5933,455.00174
5953,455.00174
5954,529.68604
5977,136.21375
5984,350.8029
5991,618.7017
5993,243.90308
5997,455.00174
5998,217.85153
6010,351.4139
6012,554.5345
6015,446.37253
6016,354.97366
6017,773.484
6062,279.46564
6067,554.5345
6070,354.97366
6075,425.28418
6076,425.28418
6077,354.97366
6078,691.1631
6088,459.64816
6089,676.46454
6096,239.61328
6099,422.34775
6100,422.34775
6101,422.34775
6102,422.34775
6110,425.28418
6112,554.5345
6113,706.42664
6134,326.29382
6136,354.97366
6137,209.67346
6138,136.21375
6139,227.97794
6149,425.28418
6151,749.1833
6159,422.34775
6162,446.37253
6180,450.24875
6184,694.37213
6186,450.24875
6187,217.85153
6190,794.5829
6201,304.58588
6211,762.55707
6218,543.8868
6233,279.46564
6234,279.46564
6240,227.97794
6244,694.37213
6264,630.01416
6265,702.5503
6288,773.484
6294,125.50221
6295,770.58356
6296,520.46014
6299,618.7017
6312,350.8029
6313,400.80707
6314,509.57275
6318,425.28418
6319,243.90308
6330,690.78815
6333,474.90427
6334,279.46564
6344,279.46564
6351,773.484
6360,509.57275
6412,425.28418
6414,371.8193
6435,254.83783
6436,422.34775
6437,351.4139
6438,422.34775
6439,422.34775
6449,773.484
6450,446.37253
6451,422.34775
6456,455.00174
6457,455.00174
6458,455.00174
6466,450.24875
6472,346.9266
6481,264.6796
6493,308.46222
6513,-67.26967
6517,339.71756
6520,587.6201
6521,587.6201
6523,264.6796
6524,455.00174
6525,450.24875
6538,425.28418
6562,888.0481
6590,554.5345
6597,351.4139
6607,346.9266
6621,209.67346
6625,691.1631
6626,268.5559
6640,554.5345
6646,239.61328
6658,136.21375
6662,543.8868
6665,375.51968
6670,227.97794
6672,425.28418
6679,610.74664
6690,125.50221
6708,762.84283
6710,592.8404
6712,669.092
6713,543.8868
6718,495.81622
6721,669.37775
6724,878.9766
6725,878.9766
6726,888.0481
6727,782.19073
6728,762.55707
6736,618.7017
6757,239.61328
6759,734.78455
6761,610.74664
6764,422.34775
6766,630.69116
6768,654.12177
6769,654.12177
6770,509.57275
6771,446.37253
6774,658.5538
6779,356.56323
6783,451.44943
6784,208.00977
6786,324.03192
6788,232.2677
6791,690.9168
6792,769.9296
6793,769.9296
6796,543.39
6829,375.51968
6839,455.00174
6840,384.6912
6841,455.00174
6842,211.08926
6855,738.6609
6867,773.484
6868,773.484
6869,773.484
6871,773.484
6880,656.1429
6882,350.8029
6885,721.9964
6886,209.67346
6887,554.5345
6893,300.28412
6902,794.5829
6903,451.44943
6904,451.44943
6921,554.5345
6922,554.5345
6923,554.5345
6925,474.90427
6926,554.5345
6933,354.97366
6943,676.46454
6944,446.37253
6949,596.6634
6969,623.7308
6995,509.57275
7004,455.00174
7007,324.03192
7012,147.84914
7013,279.46564
7020,239.61328
7031,422.34775
7033,425.28418
7043,264.6796
7084,690.78815
7091,451.44943
7103,239.61328
7106,36.208725
7115,690.9168
7138,350.8029
7143,136.21375
7149,451.44943
7157,554.5345
7162,455.00174
7170,738.6609
7186,279.46564
7187,400.80707
7193,474.90427
7194,446.37253
7198,762.55707
7207,474.90427
7208,474.90427
7220,209.67346
7224,702.5503
7239,209.67346
7244,375.51968
7249,296.4078
7258,582.442
7265,733.6318
7266,733.6318
7290,425.28418
7291,702.5503
7292,702.5503
7293,773.484
7298,209.67346
7303,455.00174
7307,509.57275
7309,749.1833
7310,600.5397
7312,579.08
7330,623.7308
7331,619.8545
7332,619.8545
7337,669.37775
7338,474.90427
7339,474.90427
7340,554.5345
7341,474.90427
7342,459.64816
7355,232.2677
7359,125.50221
7375,208.00977
7376,232.2677
7412,346.9266
7413,587.6201
7416,147.84914
7430,451.44943
7441,400.80707
7449,579.08
7469,227.97794
7473,136.21375
7474,243.90308
7476,296.4078
7482,773.484
7483,326.29382
7489,326.29382
7496,371.8193
7499,655.7182
7501,422.34775
7515,805.7184
7537,597.6981
7542,350.8029
7545,770.58356
7557,425.28418
7558,354.97366
7561,279.46564
7563,326.29382
7571,371.8193
7580,296.4078
7586,375.51968
7588,554.5345
7590,459.64816
7591,459.64816
7596,738.6609
7597,805.7184
7599,339.71756
7630,773.484
7633,356.56323
7638,296.4078
7639,279.46564
7640,509.57275
7658,227.97794
7664,239.61328
7665,326.29382
7669,227.97794
7677,346.9266
7686,400.80707
7688,243.90308
7691,304.58588
7692,304.58588
7719,782.19073
7720,782.19073
7721,782.19073
7722,762.55707
7723,888.0481
7724,888.0481
7725,762.55707
7726,762.55707
7727,637.3518
7736,450.24875
7737,186.5416
7747,450.24875
7748,446.37253
7754,691.1631
7758,346.9266
7762,125.50221
7767,623.7308
7768,623.7308
7769,623.7308
7771,474.90427
7775,554.5345
7793,474.90427
7809,688.72565
7811,773.484
7813,279.46564
7830,591.4964
7837,296.4078
7838,279.46564
7841,425.28418
7842,371.8193
7862,239.61328
7866,254.83783
7878,706.42664
7895,300.28412
7896,324.03192
7904,773.484
7906,335.6673
7916,279.46564
7921,734.78455
7928,733.6318
7949,326.29382
7964,339.71756
7968,579.08
7969,637.3518
7970,637.3518
7976,310.932
7990,232.2677
7991,227.97794
7996,762.84283
8011,425.28418
8012,425.28418
8024,554.5345
8028,335.6673
8034,346.9266
8052,676.46454
8053,676.46454
8054,676.46454
8055,677.11847
8056,677.11847
8057,677.11847
8058,690.9168
8059,690.9168
8061,769.9296
8062,878.9766
8063,878.9766
8074,375.51968
8095,770.58356
8100,779.3268
8103,298.66125
8105,232.2677
8106,227.97794
8107,243.90308
8110,694.37213
8113,279.46564
8120,451.44943
8123,357.19675
8127,375.51968
8151,296.4078
8154,350.8029
8155,805.7184
8158,326.29382
8159,400.80707
8160,369.4351
8161,384.6912
8163,597.6981
8175,554.5345
8185,425.28418
8186,335.6673
8188,286.56604
8191,279.46564
8196,279.46564
8197,331.0768
8198,208.00977
8207,613.92535
8210,587.6201
8218,147.84914
8221,217.85153
8222,324.03192
8225,400.80707
8237,690.78815
8238,451.44943
8294,212.23648
8297,239.61328
8302,375.51968
8304,326.29382
8305,-68.42949
8315,371.8193
8317,243.90308
8323,212.23648
8328,554.5345
8333,350.8029
8390,655.7182
8394,451.44943
8399,451.44943
8404,279.46564
8409,279.46564
8418,-17.953997
8421,209.67346
8427,733.6318
8432,369.4351
8438,582.442
8451,579.08
8463,304.58588
8483,773.484
8487,217.85153
8499,217.85153
8504,688.72565
8513,326.29382
8535,451.44943
8536,371.8193
8538,351.4139
8539,554.5345
8540,702.5503
8541,279.46564
8542,721.9964
8552,474.90427
8556,801.94147
8559,554.5345
8560,279.46564
8570,599.11127
8571,324.03192
8581,264.6796
8582,446.37253
8583,400.80707
8584,350.8029
8589,769.9296
8591,654.12177
8607,264.6796
8608,264.6796
8615,371.8193
8628,733.6318
8631,400.80707
8637,769.9296
8640,324.03192
8642,324.03192
8645,279.46564
8646,400.80707
8651,279.46564
8652,422.34775
8659,209.67346
8660,212.23648
8662,217.85153
8663,217.85153
8666,377.905
8683,268.5559
8685,770.58356
8691,326.29382
8695,690.78815
8712,762.55707
8713,762.55707
8727,655.7182
8728,691.1631
8729,784.3819
8730,675.6607
8747,589.0855
8748,209.67346
8749,217.85153
8753,582.95636
8755,371.8193
8756,371.8193
8757,371.8193
8768,326.29382
8793,384.6912
8797,554.5345
8801,805.8178
8808,283.87894
8809,451.44943
8811,213.54974
8812,212.23648
8817,400.80707
8818,350.8029
8824,239.61328
8860,239.61328
8868,217.85153
8869,455.00174
8878,422.34775
8889,734.78455
8890,450.24875
8891,446.37253
8899,283.87894
8930,279.46564
8931,300.28412
8959,692.60187
8960,346.9266
8981,296.4078
8987,279.46564
8989,147.84914
8996,690.78815
9000,459.64816
9001,474.90427
9002,459.64816
9008,554.5345
9015,587.6201
9016,209.67346
9017,232.2677
9028,217.85153
9029,279.46564
9031,613.92535
9032,592.8404
9033,610.74664
9043,396.538
9051,324.03192
9052,324.03192
9053,324.03192
9054,335.6673
9055,335.6673
9056,335.6673
9057,335.6673
9058,335.6673
9059,335.6673
9063,147.84914
9066,582.95636
9070,326.29382
9077,351.4139
9086,125.50221
9089,279.46564
9092,459.64816
9094,326.29382
9108,769.9296
9110,733.6318
9123,279.46564
9125,619.8545
9127,324.03192
9128,243.90308
9129,232.2677
9135,296.4078
9136,279.46564
9137,279.46564
9138,279.46564
9139,217.85153
9140,217.85153
9142,610.74664
9151,354.97366
9152,354.97366
9163,326.29382
9169,160.28143
9171,589.0855
9185,464.14966
9194,279.46564
9196,331.0768
9197,331.0768
9198,582.95636
9199,773.484
9204,779.3268
9210,252.63074
9217,371.8193
9219,279.46564
9220,375.51968
9225,279.46564
9232,279.46564
9256,239.61328
9259,217.85153
9260,371.8193
9272,279.46564
9286,591.4964
9289,400.80707
9294,354.97366
9296,690.78815
9298,326.29382
9299,326.29382
9301,279.46564
9309,451.44943
9314,326.29382
9329,630.01416
9335,125.50221
9338,554.5345
9339,554.5345
9340,554.5345
9352,279.46564
9359,296.4078
9405,371.8193
9428,619.8545
9429,579.08
9433,239.61328
9455,239.61328
9463,-40.92925
9472,375.51968
9473,304.58588
9487,801.94147
9491,354.97366
9499,544.7026
9501,721.9964
9503,459.64816
9506,599.11127
9507,341.57217
9541,279.46564
9554,324.03192
9556,279.46564
9557,279.46564
9558,279.46564
9561,279.46564
9562,425.28418
9564,554.5345
9567,147.84914
9568,239.61328
9586,762.84283
9587,762.84283
9590,773.484
9593,335.6673
9594,335.6673
9616,346.9266
9620,125.50221
9622,582.95636
9625,304.58588
9629,762.84283
9630,324.03192
9642,296.4078
9643,455.00174
9653,400.80707
9654,400.80707
9655,400.80707
9666,610.74664
9668,690.9168
9673,335.6673
9675,326.29382
9685,326.29382
9687,425.28418
9709,805.8178
9711,587.6201
9712,446.37253
9724,217.85153
9725,425.28418
9736,400.80707
9737,296.4078
9738,232.2677
